Video ID,Published At,Channel ID,Title,Description,Thumbnail URL,Channel Title,Category ID,View Count,Like Count,Favorite Count,Comment Count
X2GnqceHS90,2024-04-25T01:00:14Z,UC6VPE3kztGEtFVcJI0oIiUg,『劇場版 忍たま乱太郎 ドクタケ忍者隊最強の軍師』特報第一弾,"『劇場版 忍たま乱太郎 ドクタケ忍者隊最強の軍師』2024年12月公開！
【INTRODUCTION】
「忍たま乱太郎」史上最強
激闘と絆の物語が、ついに劇場へ―――

朝日小学生新聞で1986年に尼子騒兵衛が「落第忍者乱太郎」の連載を開始し、1993年よりテレビアニメ「忍たま乱太郎」が放送開始して以降、幅広い世代に愛され続けている「忍たま乱太郎」。
テレビアニメ、ミュージカル、実写映画など、さまざまなかたちで親しまれてきた中で、ファンの間で高い人気を誇る「小説 落第忍者乱太郎 ドクタケ忍者隊 最強の軍師」がついに映像化！！

監督は初代キャラクターデザインを務め、前作「劇場版アニメ 忍たま乱太郎 忍術学園全員出動！の段」(2011年)でも監督を務めた藤森雅也。脚本は「小説 落第忍者乱太郎 ドクタケ忍者隊 最強の軍師」の著者であり、テレビシリーズも手がけてきた阪口和久が担当する。

また、テレビシリーズに引き続きアニメーション制作は亜細亜堂が務め、高山みなみ（乱太郎）、田中真弓（きり丸）、一龍斎貞友（しんべヱ）、関俊彦（土井半助）ほか、おなじみの豪華キャスト陣が登場。まさに「最強」の布陣で本作に臨む。

普段の「忍たま」とはひと味違った、シリアスな展開が待ち受ける本作。
土井先生と忍たまたちの絆で『勇気１００％』が流れる日常を取り戻すことができるのか。
２０２４年１２月、劇場でしか見られない「忍たま」が、幕を開ける。

【STORY】
決闘に向かった土井先生が、行方不明に――⁉︎
タソガレドキ忍者・諸泉尊奈門に挑まれた決闘に向かった後、消息を絶ってしまった土井先生―
尊奈門とその上司にあたる雑渡昆奈門から一連の事情を聞いた、忍術学園の山田先生と六年生たちは土井先生の捜索に当たる。

一方、何も知らない一年は組では、昆奈門・尊奈門が土井先生・山田先生の代わりに教壇に立つことに！！
異様な緊張感が走る授業にへとへとになりつつも、いつも通りのん気に過ごす一年は組の忍たまたちだったが—

平穏な日常に忍び寄る白い闇―。その正体とは…？

果たして乱太郎、きり丸、しんべヱたちは、忍術学園の日常を取り戻すことができるのか⁉︎

原作：
「落第忍者乱太郎」尼子騒兵衛（朝日新聞出版刊）
テレビアニメシリーズ「忍たま乱太郎」
「小説　落第忍者乱太郎　ドクタケ忍者隊　最強の軍師」
（原作・イラスト：尼子騒兵衛／小説：阪口和久／朝日新聞出版刊）
監督：藤森雅也
脚本：阪口和久
出演：高山みなみ　田中真弓　一龍斎貞友　関俊彦
アニメーション制作：亜細亜堂
配給：松竹
製作：劇場版忍たま乱太郎製作委員会
公式サイト：https://sh-anime.shochiku.co.jp/nintama-movie/
公式X：＠nintama_eiga

ⓒ尼子騒兵衛／劇場版忍たま乱太郎製作委員会

#忍たま映画　#映画",https://i.ytimg.com/vi/X2GnqceHS90/hqdefault.jpg,松竹アニメチャンネル【公式】,1,496133,11389,0,193
E2cTMUw3Wf8,2024-04-24T11:00:09Z,UCHKSVcQxZiGnHvtEzZP4u-w,ぺえと渋谷デートしてきた 森ちゃんねる編,"Hiroが出ているぺえさんのチャンネルの動画はこちら！
https://www.youtube.com/watch?v=8LoU47k2fIU

ぺえさんのチャンネル
@peeey 

ぺえさんのinstagram
https://www.instagram.com/peey/

ぺえさんのX
https://twitter.com/peex007?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor

チャンネル登録・高評価お願いします！
https://www.youtube.com/channel/UCHKSVcQxZiGnHvtEzZP4u-w

Pick Up Movie!! 
MY FIRST STORY - MEMORIES - Official Music Video
https://youtu.be/jp59emj_r1g

Hiro
X：https://twitter.com/Hiro0125_MFS
Instagram：https://www.instagram.com/hiro_mfs_official/

森ちゃんねるスタッフ
X：https://twitter.com/morich_official

MY FIRST STORY
YouTube：https://www.youtube.com/c/MYFIRSTSTORYOfficialYouTubeChannel
Streaming：https://lnk.to/myfirststory_
Official Member's Club 「STORYTELLER」：https://myfirststory.net/about/membership

RULE THE FATE
Official Web Site：https://rule-the-fate.com",https://i.ytimg.com/vi/E2cTMUw3Wf8/hqdefault.jpg,森ちゃんねる,22,574016,13495,0,807
dKZrJv45pCA,2024-04-24T13:41:18Z,UCiR6oBbZBlAuOLInDTMzYuw,無凸でも20000連発の最強アタッカー！「召使」アルレッキーノを武器/聖遺物/素材/パーティ編成/無凸~完凸まで徹底解説します！【原神】,"「通常攻撃で20000連発の超強いアタッカー」
「命の契約のゲージが長いほど強い」
「戦闘中キャラ切り替え自由」

かなり使い勝手の良い★5槍アタッカーです。
攻撃が高速で判定も強く、機動力もあります。
HP回復に制限があるのでそこが腕の見せ所です！

全旅人が引いても後悔しないキャラです。
少しでも興味がある旅人は引いてみて欲しい！
炎アタッカーは数多いのでそこには注意！

ーーーーーーーーーーーーーーーーーーーーーーー
▼ついった → https://twitter.com/nerumero_OwO
ーーーーーーーーーーーーーーーーーーーーーーー

【チャプター】
0:00　執行官第4位「召使」参戦
0:25　召使の突破素材の場所
0:52　通常攻撃・斬首への招待状
2:55　元素スキル・万象、灰に帰す
4:41　元素爆発・昇りゆく凶月
7:13　相性の良いキャラ
8:42　おすすめパーティ編成
9:54　おすすめ武器
13:01　おすすめ聖遺物
14:41　命の星座・浄煉の炎座
17:48　まとめ・召使は引こう！

#原神#召使#げんしん",https://i.ytimg.com/vi/dKZrJv45pCA/hqdefault.jpg,ねるめろ / Nerumero,20,465071,10276,0,907
O_MbvlMTs3Y,2024-04-24T11:00:06Z,UCi_AquB9uaI3-9xXkuWG7IQ,BE:FIRST / Masterplan -Dance Performance-,"2024.4.22 Streaming & Download
BE:FIRST / Masterplan
https://BEFIRST.lnk.to/Masterplan

2024.4.24 On Sale
BE:FIRST / Masterplan
https://befirst-sp.com/masterplan/

BE:FIRST / Masterplan - Playlist -
https://www.youtube.com/playlist?list=PLbnrvWONK6Fck9nlXeFQxn1kFNCGaIdkm

Lyrics : SKY-HI
Music : Ryosuke “Dr.R” Sakai, Daisuke Nakamura, SKY-HI
Produced by SKY-HI, Ryosuke “Dr.R” Sakai
Recording & Mixing Engineer : Ryosuke “Dr.R” Sakai
Recording & Mixing Studio : STUDIO726 TOKYO
Mastering Engineer : Mike Bozzi (Bernie Grundman Mastering, Hollywood CA)
English Subtitles : Nelson Babin-Coy
Total Produced by SKY-HI (BMSG)

Masterplan - Dance Performance -
Director : G2 Yuki Tsujimoto
Assistant Director : Ryo Osada 
Choreographer : SOTA (BE:FIRST), ReiNa
Cinematographer : Takashi Noguchi
Moving camera assistant : Ichiro Ide, Chie Ootsubo
Lighting Director : Makoto Oda
Gaffer : Jingo Shimizu, Kohji Kubota
Lighting Assistant : Kouji Matsumoto, Shinya Ishikawa, Kodai Nagashima, Yuki Kadowaki, Yuta Naito, Shu Yoshitake, Shingo Ohuchi, Kaisei Oikawa, Haruki Shiga, Yoshihiro Takazawa, Ginji Ono, Shugo Watanabe, yoshiki.toyama, Hiroki Ikeyama, C.Maverick Watanabe
Mixer Operator : Kaori Tanaka (M's Design), Hiroki Iwai (M's Design)
Location Coordinator : Soichiro Hasumi (Rowena Co., Ltd)
Color Grading : Ben Conkey
Production Manager : Rei Takara
Producer : Fumiko Iino (VIXI), Mayumi Sankoda (VIXI)
Production : VIXI
Stand-in Dance Crew : Miku Ochiai, Ami Higuchi, Mahiro Tsubaki, Asuka Saito,
Noa Hirayama, Luna Komiya, Raimu Shyukuya
BE:FIRST Stylist : Yuji Yasumoto
BE:FIRST Hair : Yuki Oshiro, Ayumi Koseki, Lisa Kohama, Hokoe Mori
BE:FIRST Make-up : Ayako Chiba, Natsuho Makino (from hiji), Morizane Natsuki, Tadasuke Chiba
Wardrobe : Yuko Takase
Artist Management : Ryo Nokura (BMSG), Taisei Matsuo (BMSG), Rei Ito (BMSG),
Hiroki Kinugawa (BMSG), Mana Kaneto (BMSG)
Creative Director : Kousaku Adachi
Music Director : Ryota Ochi (B-ME, Avex Music Creative Inc.)
A&R : Naruki Niino (B-ME, Avex Music Creative Inc.), Mariko Koike (B-ME, Avex Music Creative Inc.)

Total Produced by SKY-HI (BMSG)

“Masterplan”
「Boom Boom Back」、「Mainstream」と、より研ぎ澄ませたクリエイティブを提示した2023年のBE:FIRST。一般的に想像されるであろうダンス&ボーカルグループのイメージの更新に挑戦し、これ以上ない形でそれを成したのが昨年であった。
その上でスタートした2024年、我々に当然守りに入る意識はない。
胡座をかけるような立場でもない。
これまでに作り上げた“最高”の更にその上の最高を提示するタイミングが来たのだ。
デビュー曲から幾度となく共に歴史を作ってきたRyosuke “Dr.R” Sakaiとのコラボレーションは、これ以上ない、それでいて思い描いたその通りの軌跡を辿りここに帰結する。
これが3年越しのMasterplan。
本当のゼロから狙いすまして東京ドームまでたどり着いたこの奇跡は、我々にとって必然であったとBE:FIRSTは証明する。

BE:FIRST / Music Video - Playlist -
https://www.youtube.com/playlist?list=PLbnrvWONK6FdEWKeXArhrUMu53Xb7ruxl

BE:FIRST / Streaming 
https://befirst.lnk.to/Streaming

＜BE:FIRST PROFILE＞
SKY-HI率いるBMSGに所属する7人組ダンス＆ボーカルグループBE:FIRST。
プレデビュー曲「Shining One」オリコン週間デジタルシングルランキングとオリコン週間ストリーミングランキングの2部門で同時1位を獲得するなど、新人とは思えぬクオリティーの高さと勢いで早くから注目されていました。
9都市22公演をまわる全国アリーナツアー「BE:FIRST ARENA TOUR　2023-2024""Mainstream”」で躍進をつづけるBE:FIRSTは、昨年9月にリリースしたCDシングル「Mainstream」にて各音楽チャートで1位など計116冠を獲得。
紅白歌合戦にも2年連続出場するなど、世界を目指すアーティストとしての道を駆け上がるボーイズグループです。

＜BE:FIRST SNS＞
Official Website：https://befirst.tokyo/
X : https://twitter.com/BEFIRSTofficial
X (global): https://twitter.com/BEFIRST_global
Instagram : https://www.instagram.com/befirst__official/
Facebook : https://www.facebook.com/BEFIRSTofficial
TikTok : https://www.tiktok.com/@befirst_official
YouTube Channel : https://www.youtube.com/c/BEFIRSTOfficial
LINE : https://page.line.me/befirst
 
＜BMSG SNS＞
Official Website：https://bmsg.tokyo/
X：https://twitter.com/BMSG_official
Instagram : https://www.instagram.com/bmsg_official/
YouTube Channel：https://www.youtube.com/c/BMSG_official

#BEFIRST 
#BF_Masterplan
#Masterplan
#BMSG
#BME
#BESTY
#BEFIRSTXBESTY",https://i.ytimg.com/vi/O_MbvlMTs3Y/hqdefault.jpg,BE:FIRST Official,10,1381473,50206,0,3128
ywYKv_qkzwE,2024-04-24T14:25:33Z,UCjJmYy279ehSYSwR1A3fXtA,【原神】召使「アルレッキーノ」は強いのか？無凸で解説。武器/聖遺物/PT編成/凸orモチーフ全てが分かる！！,"全力のアルレッキーノ解説

ツイッターフォローしてください！！→https://twitter.com/magurohead270

0:00 今回のステ＆装備紹介
1:19 命の契約、通常攻撃
3:17 元素スキル
4:57 固有天賦①
6:30 スキルクールタイム
7:15 元素爆発
8:21 固有天賦②③
9:51 特殊ダッシュ
10:29 忙しい人向け使い方
11:00 ★４武器
11:57 ★５武器
12:53 聖遺物
13:50 育成のポイント
14:30 凸orモチーフ優先度
17:05 パーティー編成例
21:20 アルレッキーノは強いのか？",https://i.ytimg.com/vi/ywYKv_qkzwE/hqdefault.jpg,マグロヘッド,20,665620,15452,0,1009
3bC_L6fxcv4,2024-04-24T14:00:03Z,UCYDmx2Sfpnaxg488yBpZIGg,IVE 아이브 '해야 (HEYA)' TEASER,"STARSHIP SQUARE (Domestic) : https://bit.ly/3HtQ7GF
STARSHIP SQUARE (Global) : https://bit.ly/3JWPxm0
IVE US EXCLUSIVE STORE : https://shop.ive-starship.com/  

IVE Twitter
: https://twitter.com/IVEstarship
: https://twitter.com/IVE_twt
: https://twitter.com/IVEstarship_JP
IVE Instagram : https://instagram.com/IVEstarship
IVE Facebook: https://fb.me/IVEstarship 
IVE Fancafe: https://cafe.daum.net/IVEstarship
IVE TikTok: https://www.tiktok.com/@IVE.official
IVE Weibo: https://weibo.com/ivestarship",https://i.ytimg.com/vi/3bC_L6fxcv4/hqdefault.jpg,STARSHIP,10,1590475,83339,0,6042
q78evKHOXwk,2024-04-24T11:00:44Z,UCgpq8b6bCzkSLquNQeSE6QQ,【レアコラボ】コスメプロデューサーの1軍ポーチの中身✨アカリン×マリリン×みきぽん【コスメ制作秘話】,"久しぶりに2人に会えて嬉しかったし、たのしかったぁぁあ😭❤️！！アカリン、マリリンありがとうございました😽✨
2人のチャンネルでのコラボも見てね(⸝⸝ ◜~◝⸝⸝)♡

▼アカリンとのコラボ動画
https://youtu.be/TORDXN5I9Wc
b idol　https://www.bidolbrand.com/

▼マリリンとのコラボ動画
https://youtu.be/M9d6IxC4yig
vim BEAUTY　https://vim-beauty.com/

▼私のコスメブランド
公式EC サイト➽ https://muice.jp/
公式Twitter  https://twitter.com/muice__official?s=21&t=rIuEv4JMH8ulAyckZbnbrg
公式Instagram  https://instagram.com/muice_official?igshid=YmMyMTA2M2Y=
取扱店舗　https://muice.jp/shoplist/

☁︎︎プロデュースカラコン « m i m u c o»☁︎︎
公式HP  https://www.mimuco.jp/
Insta ➽  https://www.instagram.com/mimuco_official/ 
Twitter    https://twitter.com/mimuco_official

᛭  楽天ROOM  ᛭   
https://room.rakuten.co.jp/room_dc364dd1b8/items?scid=we_rom_iphoneapp_mr_others

᛭  もうひとつのチャンネル  ᛭ 
https://www.youtube.com/channel/UCpvjh6V8l1oCztJZoZNHzSg

—-———-———-—-—-———-———-—-

᛭  スタイルブック ᛭  https://amzn.to/3iED9JO
᛭  エッセイ本 ᛭         https://amzn.to/3siOFhh
᛭  コラボコスメ ᛭     https://bit.ly/2BjTVdZ

—-———-———-—-—-———-———-—-

᛭ Twitter ᛭    https://twitter.com/mikipon11
᛭ insta ᛭       http://instagram.com/mikipon1111
᛭ LINE ᛭       https://lin.ee/eELj07z
᛭ LIPS ᛭        https://lipscosme.com/users/164440
᛭ Pinterest ᛭ https://pin.it/26vR5Q3  
᛭ LINEスタンプ ᛭ https://store.line.me/stickershop/product/9177377

—-———-———-—-—-———-———-—-

ファンレターなどの宛先やお仕事のご依頼は、チャンネルの概要欄から！",https://i.ytimg.com/vi/q78evKHOXwk/hqdefault.jpg,Kawanishi Mikiかわにしみき,22,235437,4480,0,194
-8ECgGWuoew,2024-04-23T15:00:00Z,UCPxvsAgm3jbCiPmTDZrh72w,Kep1er 케플러 l 'Straight Line' M/V,"Kep1er Japan 1st Album ＜Kep1going＞ 
2024.5.8 WED RELEASE

https://kep1er.lnk.to/EKBt62
https://Kep1er.lnk.to/TdpolD

Kep1er Official 
【JP】
Official Site：https://kep1er.jp/
Twitter：https://twitter.com/kep1er_jp
【KR】
Instagram : https://www.instagram.com/official.kep1er/
Twitter : https://twitter.com/official_kep1er
Facebook : https://www.facebook.com/official.kep1er
TikTok : https://www.tiktok.com/@official_kep1er/
V LIVE : https://www.vlive.tv/channel/82CF8D
Fan Cafe : https://cafe.daum.net/kep1er.offcl

#Kep1er #케플러 #ケプラー #Kep1going #StraightLine",https://i.ytimg.com/vi/-8ECgGWuoew/hqdefault.jpg,Kep1er,10,5866613,174436,0,11432
scBtjILqSC0,2024-04-25T11:01:00Z,UCplhkHsYKxXjTde1lq8F-4w,絶対に病院に行きたくない猫が全力拒否してこうなっちゃいました…,"⬇️メンバーシップへの参加はこちら
https://www.youtube.com/@motimaru/join

⬇️お問い合わせ
https://motimarunikki.com/contact

⬇️公式HP
https://motimarunikki.com/

⬇️とん様
https://amzn.asia/d/2ZjdpXL

⬇️貢-mitsugu-プレミアムペースト
https://mishone.jp/lp?u=mtg_pa_mochi_special

⬇️オンラインストア
https://motimaru.jp/

⬇️公式LINE（限定動画配信中）
https://lin.ee/BGMF0V6",https://i.ytimg.com/vi/scBtjILqSC0/hqdefault.jpg,もちまる日記,15,1020369,N/A,0,823
PRLz-qxa2BQ,2024-04-23T14:41:19Z,UCR0UabnHWweW4AU_j_0A_tw,【WESTube 生配信】4.23 デビュー10周年やねぇぇぇぇぇぇぇん SP,"さんはい！WEST.です!!!!!!!

デビュー10周年の夜は、
俺たちWEST.と盛り上がろうぜ〜‼️😆😆

みんなからのコメントもチェックしていくから
ジャンジャン送ってね👍
スクショタイムもお楽しみに〜😍

10年分の感謝の気持ちを込めて、
全てのファンの皆さんの記憶に残る
ステキな生配信をお届けします♪( ´θ｀)ノ

チャンネル登録よろしくね😆😆

#WESTꓸ #賛辞会やん #WESTube 
 
🌈STARTO ENTERTAINMENT Official Site  - WEST. -
https://starto.jp/west/

🌈WEST. / ELOV-Label OFFICIAL X
https://twitter.com/WEareWEST7

🌈WEST. / ELOV-Label OFFICIAL TikTok 
https://www.tiktok.com/@wearewest7

🌈ELOV-Label 公式サイト  - WEST. -
https://www.elov-label.jp/s/je/artist/J0010?ima=5912",https://i.ytimg.com/vi/PRLz-qxa2BQ/hqdefault.jpg,WEST.,24,804670,40608,0,1061
uKVOF1ufnvM,2024-04-23T03:00:33Z,UChcgcbX3zMBwd0wTJyy2JlA,宇多田ヒカル「First Love」from TBS系『CDTVライブ！ライブ！』,"2024年5月22日までの期間限定で公開
4月に放送されたTBS系 CDTVライブ！ライブ！でのパフォーマンス映像

-----
映像提供：TBSテレビ「CDTVライブ！ライブ！」
-----
https://www.tbs.co.jp/cdtv_livelive/

ベストアルバム「SCIENCE FICTION」リリース情報
アナログ盤はこちら
https://umj.lnk.to/5sxLIA

配信はこちら：https://umj.lnk.to/SCIENCE_FICTION 

CDの購入はこちら：https://utadahikaru.lnk.to/SCIENCEFICTION

＃宇多田ヒカル　＃CDTV　＃FirstLove",https://i.ytimg.com/vi/uKVOF1ufnvM/hqdefault.jpg,Hikaru Utada,10,1450048,39050,0,1470
qppmHwt4nC8,2024-04-24T09:00:26Z,UCfkXDY7vwkcJ8ddFGz8KusA,[GOING SEVENTEEN] COMEBACK SPECIAL : 음악의 신들의 학교에 마에스트로의 등장이라.. #1 (The Musical Heirs #1),"[GOING SEVENTEEN] COMEBACK SPECIAL : 음악의 신들의 학교에 마에스트로의 등장이라.. #1 (The Musical Heirs #1)

""음악의 신들의 학교에 마에스트로의 등장이라..
재밌어지겠네""

다양한 음악의 신들이 존재하는 세봉 예고에 첫 부임한 음악 선생님 '마에스트로' 🪄

과연 그는 이곳에서 최고의 오케스트라를 만들 수 있을까?

“A maestro at the school for the gods of music...
This is going to be fun.”

Maestro is starting his first job as a music teacher
at SEVONG Arts High School, a school filled with various gods of music🪄

Will he be able to recruit the perfect members for his orchestra?

#SEVENTEEN #세븐틴
#17_IS_RIGHT_HERE
#음학마등 #GOING_SVT",https://i.ytimg.com/vi/qppmHwt4nC8/hqdefault.jpg,SEVENTEEN,10,2764247,228190,0,10802
